Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Bhutan,BTN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.09988893,42.24364324,42.16086701,41.97353268,41.85022918,41.86476846,42.0112509,42.22680748,42.47849204,42.68247358,42.80126196,43.09393885,43.26164354,43.34183533,43.38266886,43.4026223,43.5857947,43.69783646,43.75075001,43.7401789,43.66648233,43.86873342,43.9727324,44.00007276,43.9812969,43.93774259,43.95686579,43.93965754,43.87467127,43.72083136,43.43712557,43.39919795,43.29617822,43.13588536,42.95794111,42.8016161,42.3621102,41.83437283,41.23626583,40.56423381,39.81330613,38.96610563,38.04937518,37.08100325,36.0844689,35.08082603,34.29579714,33.5107599,32.72732958,31.94672744,31.17258422,30.35390265,29.54028116,28.75490857,28.02831494,27.37883925,26.74261716,26.21938052,25.77135373,25.34019489,
Botswana,BWA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.64339775,44.20414094,44.93850448,45.71921932,46.35125294,46.7558581,47.17464736,47.42232388,47.5526303,47.65614265,47.78346861,47.87969929,47.92577336,47.94596992,47.96071704,47.98848055,48.050791,48.14841186,48.27518688,48.4044736,48.50222973,48.48894249,48.43401272,48.32351199,48.14419466,47.89459808,47.51170852,46.99395449,46.36574458,45.67804809,44.9661008,44.44358157,43.94230078,43.42446269,42.83477876,42.15402668,41.56785603,40.87092848,40.10676319,39.35236707,38.65513645,38.11222217,37.6676745,37.28486772,36.90943271,36.52204073,36.20867712,35.86002147,35.51039627,35.20817528,34.96840882,34.88384209,34.8754827,34.90823001,34.9304181,34.91660364,34.71441396,34.43884122,34.11294602,33.76498732,
Central African Republic,CAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,38.02171985,38.42612312,38.7795684,39.08286215,39.32131721,39.49134784,39.84981641,40.10450143,40.27522168,40.38022083,40.43013697,40.85866044,41.19843751,41.4667523,41.68577231,41.87248866,42.02454264,42.10814253,42.14966688,42.17777003,42.21231124,42.25138025,42.29251246,42.32960196,42.33830782,42.30265572,42.71659325,43.05099666,43.32229759,43.5601555,43.7802086,43.80865233,43.78380095,43.71683723,43.60993488,43.46498664,43.49636196,43.49862459,43.46547194,43.39066682,43.2753905,43.41881205,43.49238111,43.51590405,43.51488368,43.49979769,43.70264316,43.87667014,44.00868074,44.07430333,44.05607956,44.42329162,44.72197828,44.94427088,45.10058409,45.20481086,44.95454291,44.64623001,44.29432055,43.92001576,
Canada,CAN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.72722813,33.85000102,33.86012338,33.76458681,33.57508708,33.29124036,32.85361199,32.27003846,31.58510176,30.85992495,30.13029276,29.27128091,28.49975403,27.76581126,26.99701568,26.17211347,25.50740142,24.76237272,24.00086153,23.31718922,22.75563313,22.30745397,21.95947174,21.6967995,21.47765736,21.27996672,21.14214271,21.01053411,20.88806569,20.78206216,20.69240039,20.65274567,20.63313708,20.60197842,20.52211146,20.37700599,20.25738024,20.0413437,19.75788947,19.45613095,19.163674,18.83724498,18.54677087,18.27008457,17.9798937,17.67594634,17.40097815,17.1356755,16.8917276,16.67641051,16.48857588,16.41526361,16.29672158,16.16725872,16.0615435,15.99148087,15.89803453,15.87003682,15.87025087,15.84589974,
Central Europe and the Baltics,CEB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,29.18041853,29.03235969,28.72735955,28.30060332,27.82233687,27.33834027,26.76635459,26.28641487,25.85033536,25.39229993,24.89838781,24.60737783,24.22968965,23.84250536,23.55711747,23.42349587,23.39607627,23.50638075,23.70456935,23.88987655,24.00488486,24.15495044,24.20805177,24.18807624,24.14846729,24.11278571,23.9449091,23.82206491,23.69330223,23.48896274,23.17220901,22.88224976,22.45527388,21.93218787,21.39403697,20.88696702,20.33017179,19.82032222,19.33733585,18.83989998,18.30909032,17.76641067,17.22278622,16.69159594,16.20965487,15.80495371,15.51738353,15.31909588,15.19305861,15.10354497,15.02567611,15.02718137,14.97780604,14.91502719,14.89612004,14.94536818,14.91093074,14.99517764,15.13559643,15.23705179,
Switzerland,CHE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,24.1170266,24.29292679,24.32995331,24.26999002,24.16390338,24.03367986,24.00739183,23.96026411,23.89886414,23.81307702,23.68852315,23.60135477,23.45729392,23.25561106,22.98672907,22.63833581,22.19860751,21.71768709,21.1801917,20.5986561,20.01099011,19.49827865,19.00889501,18.56077285,18.16043879,17.80732707,17.60510202,17.39224529,17.20023356,17.07440995,17.03971881,17.07075996,17.19735265,17.37859938,17.54296911,17.64323201,17.71699564,17.71912828,17.65633967,17.55872465,17.4435147,17.24505998,17.03206079,16.80183931,16.55156377,16.28933224,16.0171323,15.74754988,15.49153522,15.25913358,15.05834216,14.95774879,14.86844675,14.80842356,14.78589696,14.79332632,14.83255741,14.87249468,14.91095477,14.9406759,
Channel Islands,CHI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.51891793,21.60979719,21.49259356,21.40681203,21.44533413,21.56615505,21.53114165,21.39281884,21.37105605,21.49668256,21.66225237,21.55898475,21.33658,21.02385248,20.63620884,20.19064193,19.85626704,19.48294977,19.09098045,18.6879366,18.28222007,17.87071064,17.4443564,17.05617275,16.73965239,16.49602415,16.34762549,16.22161127,16.15537632,16.13349287,16.12485871,16.29991447,16.45212174,16.61131201,16.78881166,16.96426082,17.03883327,17.09464619,17.12173545,17.10819694,17.04829463,16.86553049,16.67758496,16.51651251,16.38843918,16.27724522,16.20111367,16.08293024,15.92950337,15.74871347,15.54396684,15.62317544,15.63657007,15.60985782,15.55941499,15.49535931,15.44424675,15.32683129,15.18835888,15.06742754,
Chile,CHL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.44875132,39.52240724,39.62283604,39.70282486,39.69367904,39.56607292,39.47486705,39.25525889,38.94309179,38.59431258,38.23676544,37.822883,37.40483907,36.97560129,36.52007643,36.03537926,35.52628374,35.01347963,34.49953175,33.98901649,33.48677175,33.02992899,32.56737896,32.1199349,31.71764515,31.37659257,31.02802442,30.75847011,30.54078595,30.33435492,30.11940904,29.95687078,29.75862145,29.53664832,29.30279098,29.05326425,28.79261306,28.48459579,28.13500548,27.74994064,27.33154426,26.8099749,26.29851083,25.77789721,25.23194703,24.66476435,24.11968593,23.57206917,23.03642307,22.53534339,22.0817644,21.72858378,21.39583768,21.09293756,20.81900747,20.56703989,20.29938051,20.0241965,19.75390247,19.49427286,
China,CHN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.82219154,39.87443109,40.28247053,40.80749463,41.13920139,41.17843597,41.36751946,41.21345975,40.87759576,40.58085584,40.40722181,40.42485299,40.40436644,40.34163914,40.17146595,39.84130716,39.28475934,38.61336383,37.81882863,36.91578799,35.93552009,34.78896604,33.68972365,32.62918856,31.62933546,30.73623671,30.13656329,29.66209407,29.29425946,28.95946889,28.58971685,28.55295159,28.20645666,27.71299209,27.29242309,27.0321656,26.31806172,26.00241299,25.83921003,25.48051586,24.78872081,24.21450525,23.27958761,22.15075383,21.12442601,20.35344954,19.72080998,19.30179151,19.05466487,18.86203814,18.65995728,18.50984628,18.36966372,18.24008942,18.13436185,18.05383606,17.99461609,17.9373611,17.87700275,17.80450834,
Cote d'Ivoire,CIV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.71495251,43.05995259,43.41916205,43.75607993,43.98313017,44.07179446,44.45985244,44.66830422,44.75719452,44.80417652,44.85643457,44.92644045,44.92447864,44.88176508,44.81897183,44.7549538,44.96028418,45.10673599,45.20594482,45.25679301,45.26069719,45.46414682,45.54311477,45.53417626,45.47019252,45.36636501,45.43779295,45.45705565,45.4155696,45.29897937,45.10928708,45.01760054,44.8388872,44.59726652,44.3228983,44.03486481,44.02028704,43.97353242,43.89554989,43.78224256,43.63220212,43.81597702,43.9564278,44.05538532,44.11381791,44.1293733,44.11551083,44.04379853,43.92636092,43.78114383,43.62110169,43.42370922,43.22675423,43.02294637,42.8012595,42.56127244,42.38114935,42.16673821,41.93697214,41.71470319,
Cameroon,CMR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,39.92572415,40.16931261,40.40065727,40.61346071,40.79121593,40.93015329,41.26623848,41.51901223,41.71992738,41.905733,42.09345372,42.43640411,42.74326368,43.01963646,43.26367922,43.47610419,43.79741887,44.06433675,44.29063903,44.49311087,44.6820275,44.98136082,45.24953921,45.48493342,45.68121165,45.83569577,46.08706861,46.26113496,46.37317657,46.4356544,46.45002652,46.53886105,46.56337826,46.5231742,46.41311636,46.2318202,46.11088131,45.91787388,45.66698552,45.38362446,45.08977568,44.91689011,44.73845861,44.5565392,44.36925738,44.17889171,44.11636753,44.01903292,43.90551937,43.79449961,43.69072664,43.64281386,43.57884345,43.49378144,43.37529405,43.21666221,43.06350297,42.86732764,42.63157984,42.36213102,
"Congo, Dem. Rep.",COD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.36421928,43.48671758,43.50532598,43.46326623,43.41247851,43.37804693,43.56024888,43.70459161,43.81565219,43.88319499,43.89992102,44.10534161,44.23379779,44.30102695,44.32630247,44.32266727,44.48490913,44.5843088,44.63353967,44.63813172,44.59773523,44.74109073,44.82551343,44.86283216,44.86759862,44.85330573,44.99166321,45.05897926,45.08193419,45.0938771,45.12071716,45.2625865,45.37440944,45.45882745,45.49069976,45.43927668,45.56813684,45.62324338,45.61451071,45.57588933,45.54030535,45.6309311,45.69389962,45.73965913,45.76879896,45.78287046,45.92122028,46.01050545,46.06786375,46.10930107,46.14060369,46.26351617,46.34516343,46.38811857,46.3886828,46.34406103,46.34604848,46.28346691,46.16564209,46.00139898,
"Congo, Rep.",COG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.77606155,42.08927866,42.38532488,42.66193584,42.9088854,43.12493076,43.44990879,43.71972734,43.9486026,44.15550879,44.35026396,44.63192374,44.87587112,45.0854838,45.26274165,45.40879079,45.64548604,45.83936131,45.98564864,46.07612866,46.10598594,46.14701371,46.10077591,45.9892406,45.83937366,45.66467995,45.50188154,45.3287653,45.13393667,44.90150299,44.62971473,44.36547008,44.06611051,43.75146736,43.44840817,43.17182,42.93422739,42.71762786,42.52124322,42.33817234,42.16570831,42.09559366,42.01282207,41.93271815,41.87481555,41.84946622,41.7883599,41.75204631,41.73019674,41.69724882,41.63469811,41.84851612,42.00014234,42.09591582,42.14661421,42.15479722,42.0756411,41.94419741,41.76350246,41.5372489,
Colombia,COL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.69389635,46.95039073,47.18797575,47.37937011,47.48279041,47.47729602,47.42928587,47.2571608,46.9874445,46.64772842,46.24362636,45.8130211,45.30971502,44.73323805,44.1006278,43.43913885,42.66505928,41.95950294,41.30308954,40.66240809,40.02391256,39.55704805,39.02520332,38.47771781,37.98412123,37.57186565,37.18900705,36.87871355,36.61063979,36.33872715,36.04312353,35.75135825,35.46925856,35.17934016,34.86338354,34.51204206,34.20334349,33.81794517,33.39100673,32.97029337,32.57381131,32.11032541,31.69653796,31.29407722,30.84436705,30.32105841,29.79431885,29.18472096,28.52626852,27.87729373,27.26852222,26.63780769,26.07239457,25.55024204,25.03879049,24.52966832,24.04576543,23.55691255,23.07789598,22.62078466,
Comoros,COM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.31257162,41.87669659,42.44718506,42.99303296,43.45261174,43.79869253,44.16014905,44.39709676,44.53133855,44.59514035,44.60561433,44.70176097,44.71586515,44.67707856,44.63103349,44.61774651,44.68421112,44.72345053,44.75672809,44.78478519,44.79045184,44.9538107,45.11448374,45.26058031,45.37957426,45.47401481,45.68104768,45.81339903,45.89406722,45.93651159,45.94551913,45.96246037,45.92460041,45.83149704,45.6799711,45.46881113,45.24576006,44.98488902,44.6838771,44.34639065,43.97656894,43.66473102,43.32012243,42.96043799,42.60583898,42.27004367,42.00630562,41.75103644,41.50638514,41.27102482,41.04411824,40.87739485,40.70642421,40.53135178,40.34501376,40.14193027,39.97664632,39.77247596,39.53842383,39.28587378,
Cabo Verde,CPV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.13020098,43.00944347,44.36095593,45.85184363,46.99391786,47.61910962,48.39496344,48.65045025,48.6103304,48.55287281,48.53532966,48.36219956,48.38601693,48.47529033,48.46908189,48.31691009,48.38100994,48.23238883,47.92522106,47.58517142,47.30928986,46.63689868,46.08569467,45.6706525,45.37950453,45.19600357,45.31198676,45.489903,45.68805143,45.88968503,46.09735168,46.14360396,46.15847334,46.11681915,45.96938952,45.68581665,45.40581949,44.95583277,44.36770631,43.69535643,42.96337123,41.91352485,40.90971688,39.89620608,38.80954936,37.63865132,36.55711149,35.40857997,34.25220759,33.19943042,32.31375367,31.57898957,31.03486496,30.63578167,30.29052368,29.94037081,29.57793149,29.18317836,28.77776695,28.40644803,
Costa Rica,CRI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.32117206,45.64087453,45.73529566,45.6897265,45.60356533,45.50510691,45.44439399,45.30102574,45.06956023,44.71990269,44.23582625,43.58620457,42.86288898,42.06906451,41.23181348,40.38911502,39.55275735,38.78841049,38.08682415,37.43561044,36.83805325,36.49899739,36.12965125,35.79270503,35.56057432,35.45214111,35.41385404,35.47847012,35.58815493,35.65118017,35.61749844,35.5113309,35.27938366,34.94519168,34.55071854,34.11655339,33.62186919,33.09889434,32.52906829,31.88504232,31.16045137,30.49421007,29.75248267,28.96538541,28.18296607,27.43608567,26.72296666,26.07203151,25.46776082,24.88267408,24.3076058,23.84093453,23.37363481,22.92352324,22.51326064,22.14963724,21.85061473,21.57737223,21.32474411,21.0786358,
Caribbean small states,CSS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.20588299,43.58198835,43.89007529,44.12527552,44.29412498,44.40946981,44.65460418,44.85913736,45.01233848,45.10841702,45.13320264,44.64971802,44.19669233,43.73452864,43.21613689,42.63028177,41.76734048,40.88216944,40.02967079,39.29460288,38.70956918,38.09140777,37.64043681,37.28835933,36.91985917,36.4729873,36.17147097,35.73339736,35.23854821,34.81536124,34.52072217,34.12899926,33.87751299,33.70000397,33.48450959,33.17744857,32.77749839,32.32464585,31.85266272,31.41638761,31.03293883,30.60820956,30.201526,29.80686547,29.41190539,29.00922741,28.48054165,27.96852336,27.45794835,26.94770082,26.44989535,26.02104361,25.61000213,25.22254038,24.86198276,24.52673859,24.25023366,23.97543784,23.71292234,23.47308469,
Cuba,CUB,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,35.06181691,35.01208306,35.46657025,36.15408247,36.6881288,36.90425524,37.41897436,37.38509481,37.08090233,36.90215274,37.01070675,36.90595814,37.18307721,37.57664942,37.67776765,37.29577761,36.76856683,35.71588517,34.32012443,32.92305235,31.71841215,30.32355449,29.27760755,28.44775592,27.60607952,26.66808016,26.00124962,25.21427058,24.41337162,23.74596962,23.25905467,22.98565931,22.73772359,22.54746505,22.42769315,22.36976146,22.08006495,21.99453089,21.98100101,21.86810252,21.58392225,21.31066695,20.82081843,20.21108749,19.64511374,19.20105008,18.77700411,18.46430072,18.22703823,17.99481932,17.74108146,17.49465656,17.27573095,17.07360892,16.87675954,16.6748655,16.57346064,16.40629974,16.21123899,16.04234991,
Curacao,CUW,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.22230012,41.36845877,41.32801777,41.21146401,41.12997083,41.10533471,40.77773682,40.63106338,40.5312142,40.29086136,39.80742721,39.42054494,38.75040774,37.91465368,37.10174168,36.39074126,35.15907881,34.02063921,32.95328647,31.93752234,31.00962188,30.12482289,29.42599487,28.82337211,28.25943657,27.73761945,27.44205574,27.27997214,27.20752784,27.20168238,27.24142633,27.16425055,27.09828521,27.01072938,26.89713148,26.75873285,26.41492157,26.07330969,25.68445357,25.27997855,24.92356591,23.98852796,23.29937638,22.71555718,22.13193079,21.55459925,21.46901589,21.24732789,20.975589,20.78325892,20.70955547,20.37356793,20.22581499,20.14745462,20.01174079,19.7726576,19.5862206,19.27936937,18.88394613,18.49422361,
Cayman Islands,CYM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.70745117,36.58654221,36.19080096,35.60501321,34.9684165,34.3429736,33.73329301,33.05806788,32.35732964,31.65334688,30.95965242,30.11005719,29.29834171,28.63344287,28.12766607,27.71107701,27.14534916,26.57766425,26.03041677,25.50407718,24.99150138,25.00257555,24.96595355,24.93109554,24.9206695,24.93203635,25.08086026,25.14100551,25.2148752,25.34328744,25.49010912,25.35281769,25.18976132,24.99810686,24.73820645,24.39269894,24.21758987,23.85978299,23.39798966,22.90307393,22.39989823,21.9839921,21.53170434,21.04919366,20.53319055,19.99743106,19.5769134,19.13796297,18.69960418,18.26473955,17.83658634,17.61550381,17.39603505,17.20245204,17.03962127,16.89556713,16.87277333,16.8366283,16.78784796,16.70708967,
Czech Republic,CZE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.73618581,25.26848877,24.77873677,24.26059743,23.70786379,23.12690665,22.73028897,22.26107953,21.78995349,21.42703509,21.23696572,21.09287539,21.17642646,21.41749755,21.69388336,21.94132943,22.36197332,22.68413679,22.94525707,23.18780341,23.40698205,23.58594703,23.66928973,23.66870917,23.60909802,23.50836689,23.0902537,22.78205687,22.48889694,22.09242093,21.55515853,21.15517474,20.55656567,19.85808051,19.20207463,18.64811749,18.11772963,17.63365469,17.20031498,16.79904867,16.4227694,15.91439711,15.55053076,15.26938406,15.00161288,14.73166697,14.61140305,14.44805706,14.2987143,14.22642972,14.24146953,14.37842763,14.52640996,14.69638833,14.89354088,15.11418731,15.20620345,15.38537514,15.58660552,15.72295013,
Germany,DEU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.44976535,21.65916329,21.98306488,22.35646347,22.68275878,22.91388007,23.18801625,23.34755932,23.41164476,23.40471543,23.32463183,23.18000779,22.9055546,22.53166711,22.10618384,21.65789357,20.99083172,20.41906293,19.87163345,19.26158165,18.57145667,18.0618334,17.44685995,16.8116847,16.28638546,15.93700451,15.75060001,15.69799942,15.75896952,15.85953845,15.94844353,16.06497026,16.14508376,16.194569,16.23167175,16.25889208,16.12890683,16.04596829,15.97071511,15.85285609,15.672555,15.49439907,15.23167893,14.92891694,14.64863259,14.41663216,14.17186269,13.98338514,13.83937449,13.70672231,13.56838275,13.50929642,13.42680146,13.33107162,13.25209933,13.21693873,13.31529904,13.45068836,13.6210301,13.79948848,
Djibouti,DJI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.3581233,43.503808,43.39306187,43.2106372,43.1592352,43.29131982,43.73463774,44.195834,44.65620595,45.0699527,45.40426785,45.8322509,46.13723608,46.36350279,46.60762936,46.93442411,47.35552552,47.55567088,47.52019428,47.16753202,46.46590149,46.37232388,46.01618082,45.51881402,45.14589291,45.09354742,44.91714738,45.06597598,45.33127662,45.37601266,45.01116196,45.06710126,44.73070657,44.13293559,43.55057956,43.16309955,42.60021689,42.24007094,41.96951194,41.57948498,40.97569065,40.58047925,40.00323988,39.30501382,38.58577533,37.8750699,36.75101911,35.64077765,34.54881314,33.50583398,32.56387185,32.05532791,31.64189523,31.2960705,30.94854205,30.55789268,30.33251104,29.98202519,29.57411596,29.20497966,
Dominica,DMA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.20778302,24.96582703,24.65002605,24.30982022,24.01407901,23.79083114,23.6587319,23.54421336,23.45279597,23.37289212,23.29095252,23.17543647,23.0769539,22.96788997,22.81066105,22.58667213,22.34584406,22.03729808,21.67106028,21.26699184,20.83519632,20.36375251,19.86618518,19.35599744,18.86147499,18.40991912,17.97915285,17.64659212,17.39356295,17.19042773,17.02899079,17.03623033,17.05032243,17.09809503,17.2050381,17.36958559,17.58838485,17.81294959,18.04353991,18.26785579,18.46946582,18.5578853,18.65220767,18.7258584,18.75318934,18.72795665,18.63412392,18.50555063,18.34766683,18.16235125,17.949721,17.81047677,17.56836645,17.28485167,17.03258503,16.84315999,16.59726975,16.49169248,16.45826256,16.40095872,
Dominican Republic,DOM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,48.22501445,48.54057799,48.80026174,48.99042332,49.08368937,49.06493818,48.98597328,48.80332527,48.53574689,48.20535617,47.82279786,47.41716931,46.96633911,46.48113681,45.97028552,45.43865777,44.91145368,44.36965326,43.82481375,43.28894352,42.76721606,42.26053668,41.77981367,41.32198519,40.8803771,40.44952615,40.02158873,39.60543144,39.20397946,38.82445675,38.46865225,38.09672881,37.75994683,37.44305114,37.12303189,36.78578001,36.44423957,36.07140264,35.68002195,35.29103591,34.91226457,34.50927657,34.13267087,33.76249687,33.37392266,32.9561647,32.51144469,32.0420124,31.55482485,31.07165833,30.61035546,30.19984998,29.82169016,29.47233901,29.14350878,28.82843076,28.53358244,28.25061942,27.9771295,27.7086939,
Algeria,DZA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.58072957,45.06987662,45.69750086,46.34090734,46.82973488,47.09517297,47.36054138,47.36767371,47.21083042,47.02508697,46.8757071,46.86649969,46.87950862,46.89390238,46.86648884,46.78043754,46.78768645,46.71985356,46.60098907,46.46261774,46.32056588,46.22880776,46.08522546,45.89933359,45.66992325,45.39191357,45.1137759,44.77216643,44.36693862,43.89376484,43.34896847,42.77936018,42.14605078,41.44024455,40.64416905,39.74748751,38.81499282,37.76898407,36.64314292,35.49475522,34.36271905,33.16044182,32.04690337,31.01276131,30.0538909,29.19274682,28.51717972,27.99564445,27.62355326,27.38898396,27.28278029,27.47314788,27.66859366,27.91685336,28.26428182,28.70751818,29.1344524,29.63959018,30.14867859,30.55037861,
East Asia & Pacific (excluding high income),EAP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.24176003,40.41972655,40.83857699,41.32017121,41.6445892,41.73877789,41.93144948,41.86473745,41.64831041,41.43466048,41.28428971,41.28501299,41.22792274,41.11805038,40.91869561,40.59695492,40.11860572,39.54946887,38.88407051,38.13437063,37.3263442,36.39344797,35.49753923,34.63068748,33.80391391,33.04440217,32.5123357,32.04839131,31.64959486,31.27754722,30.88950873,30.74771614,30.39954766,29.9515457,29.54443793,29.23283242,28.6031152,28.23316168,27.95631391,27.54338275,26.90886975,26.389274,25.63692894,24.76325727,23.96369362,23.3370895,22.78249871,22.37815831,22.09598472,21.86277511,21.63870843,21.44908945,21.27923181,21.123925,20.98236848,20.85064729,20.74467943,20.62549954,20.49881239,20.36885105,
Early-demographic dividend,EAR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.22414946,41.53289342,41.84808332,42.13392257,42.3331781,42.42394251,42.57513816,42.60655498,42.54958827,42.44795335,42.32500462,42.28258919,42.20240082,42.09003588,41.94633207,41.77361784,41.69460421,41.56808148,41.4105634,41.24166011,41.07361349,40.97800475,40.86926521,40.74446383,40.59269476,40.40760766,40.309953,40.15322302,39.95073639,39.71527934,39.45811514,39.21564745,38.93854703,38.62482031,38.27168584,37.8807704,37.49267143,37.07739053,36.63810963,36.17977137,35.70840334,35.30615391,34.88939748,34.46716627,34.05081895,33.64522793,33.24782516,32.86345206,32.48855503,32.11619746,31.74216627,31.38011446,31.0103906,30.63768036,30.26936152,29.90924504,29.56209296,29.22570435,28.89603516,28.56626998,
